Especial;OP;Direccion;Comuna;Condominio;Tipo edificio;Max inicio cttos (Días);Tipologia;Estac;Bod;Visitable;Arriendo Total;GC Total;Reajuste por contrato;Meses sin reajuste;% Descuento;Cant. Meses Descuento;Cant. Garantías (Meses);Cant. Garantías Mascota (Meses);Sin Garantia;Cuotas Garantía;Rentas Necesarias;Requiere Aval(es);Plan Sin Aval;Arrienda al toque;Orientacion;m2 Depto;m2 Terraza;Estatus LLave;Candado;Status Video;Comentario;Fecha Reparacion;Presupuesto;Acepta Mascotas?;Link Listing;Unidad;Estado
Arriendo Normal;MISD608;Av. Ejército Libertador 50;Santiago;Mirador Santiago;1;30;Estudio;;;Si;315000.00;68000.00;3;0;50.00;1;1;0;No;3;3.00;0;0;71934;P;22.00;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mirador-santiago/2989/estudio?unit_id=492674&codigo_referido=;608;Lista para arrendar
Arriendo Normal;MISD702;Av. Ejército Libertador 50;Santiago;Mirador Santiago;1;30;Estudio;;;Si;308000.00;62000.00;3;0;50.00;1;1;0;No;3;3.00;0;0;71940;P;20.00;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mirador-santiago/2989/estudio?unit_id=492680&codigo_referido=;702;Lista para arrendar
Arriendo Normal;EJTD204;Av. Ejército Libertador 75;Santiago;Home Inclusive Ejército;1;30;1D1B;;;No;329000.00;86000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73466;N;33.00;1.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-ejercito/3069/1-dormitorio?unit_id=496961&codigo_referido=;204;Re-acondicionamiento
Arriendo Normal;EJTD501;Av. Ejército Libertador 75;Santiago;Home Inclusive Ejército;1;30;1D1B;;;Si;341000.00;81000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73520;N;31.00;1.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-ejercito/3069/1-dormitorio?unit_id=497015&codigo_referido=;501;Lista para arrendar
Arriendo Normal;EJTD701;Av. Ejército Libertador 75;Santiago;Home Inclusive Ejército;1;30;1D1B;;;Si;344000.00;81000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73316;N;31.00;1.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-ejercito/3069/1-dormitorio?unit_id=497053&codigo_referido=;701;Lista para arrendar
Arriendo Normal;EJTD706;Av. Ejército Libertador 75;Santiago;Home Inclusive Ejército;1;30;Estudio;;;No;325000.00;65000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73321;N;25.00;1.00;;0;NOK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-ejercito/3069/estudio?unit_id=497058&codigo_referido=;706;Re-acondicionamiento
Arriendo Normal;EJTD710;Av. Ejército Libertador 75;Santiago;Home Inclusive Ejército;1;30;1D1B;;;Si;342000.00;72000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73325;N;28.00;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-ejercito/3069/1-dormitorio?unit_id=497062&codigo_referido=;710;Lista para arrendar
Arriendo Normal;CRND208;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;Si;320000.00;82000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73827;S;34.00;2.00;;0;OK;;2026-07-01;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497324&codigo_referido=;208;Lista para arrendar
Arriendo Normal;CRND223;Carmen 668;Santiago;Home Inclusive Carmen;1;30;2D2B;;;Si;460000.00;106000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73842;S;48.00;2.00;;0;OK;;2026-08-20;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/2-dormitorios?unit_id=497339&codigo_referido=;223;Lista para arrendar
Arriendo Normal;CRND224;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;Si;320000.00;79000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73843;S;33.00;2.00;;0;OK;;2026-05-27;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497340&codigo_referido=;224;Lista para arrendar
Arriendo Normal;CRND317;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;Si;320000.00;79000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73870;N;33.00;2.00;;0;OK;;2026-06-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497367&codigo_referido=;317;Lista para arrendar
Arriendo Normal;CRND331;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;No;320000.00;78000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;72859;P;33.00;1.00;;0;NOK;;2026-08-14;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497381&codigo_referido=;331;Re-acondicionamiento
Arriendo Normal;CRND431;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;Si;320000.00;78000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;72895;P;33.00;1.00;;0;OK;;2026-06-12;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497417&codigo_referido=;431;Lista para arrendar
Arriendo Normal;CRND432;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;No;320000.00;78000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;72896;P;33.00;1.00;;0;NOK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497418&codigo_referido=;432;Re-acondicionamiento
Arriendo Normal;CRND529;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;Si;328000.00;79000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;72929;P;33.00;2.00;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497451&codigo_referido=;529;Lista para arrendar
Arriendo Normal;CRND531;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;No;328000.00;78000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;72931;P;33.00;1.00;;0;NOK;;1969-12-31;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497453&codigo_referido=;531;Re-acondicionamiento
Arriendo Normal;CRND716;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;No;324000.00;84000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;72988;N;35.00;2.00;;0;NOK;;2026-02-16;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497510&codigo_referido=;716;Re-acondicionamiento
Arriendo Normal;CRND718;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;No;320000.00;78000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;72990;N;33.00;1.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497512&codigo_referido=;718;Re-acondicionamiento
Arriendo Normal;CRND727;Carmen 668;Santiago;Home Inclusive Carmen;1;30;1D1B;;;Si;325000.00;79000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73532;S;33.00;2.00;;0;NOK;;2026-08-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/1-dormitorio?unit_id=497521&codigo_referido=;727;Lista para arrendar
Arriendo Normal;CRND735;Carmen 668;Santiago;Home Inclusive Carmen;1;30;2D2B;;;No;495000.00;119000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73540;P;54.00;2.00;;0;NOK;;2026-08-14;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/2-dormitorios?unit_id=497529&codigo_referido=;735;Re-acondicionamiento
Arriendo Normal;CRND812;Carmen 668;Santiago;Home Inclusive Carmen;1;30;Estudio;;;Si;286000.00;72000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73553;O;24.00;0.00;;0;NOK;;2026-08-19;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-carmen/3076/estudio?unit_id=497542&codigo_referido=;812;Lista para arrendar
Arriendo Normal;SISD105;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;1D1B;;;Si;330000.00;84000.00;3;6;50.00;2;1;0;No;3;3.00;0;0;93967;N;33.00;1.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/1-dormitorio?unit_id=499844&codigo_referido=;105;Lista para arrendar
Arriendo Normal;SISD106;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;1D1B;;;Si;300000.00;75000.00;3;6;50.00;2;1;0;No;3;3.00;0;0;93968;N;22.00;0.00;;0;OK;;2026-08-13;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/1-dormitorio?unit_id=499845&codigo_referido=;106;Lista para arrendar
Arriendo Normal;SISD210;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;1D1B;;;Si;340000.00;83000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;93989;N;32.00;2.00;;0;OK;;2026-08-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/1-dormitorio?unit_id=499866&codigo_referido=;210;Lista para arrendar
Arriendo Normal;SISD218;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;1D1B;;;Si;340000.00;79000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;93997;S;31.00;1.00;;0;OK;;2026-08-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/1-dormitorio?unit_id=499874&codigo_referido=;218;Lista para arrendar
Arriendo Normal;SISD307;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;1D1B;;;Si;345000.00;83000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;94014;N;32.00;2.00;;0;OK;;2026-07-23;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/1-dormitorio?unit_id=499891&codigo_referido=;307;Lista para arrendar
Arriendo Normal;SISD328;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;2D2B;;;No;470000.00;113000.00;3;6;50.00;2;1;0;No;3;3.00;0;0;94035;S;45.00;0.00;;0;OK;;2026-08-20;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/2-dormitorios?unit_id=499912&codigo_referido=;328;Re-acondicionamiento
Arriendo Normal;SISD409;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;1D1B;;;No;350000.00;83000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;94042;N;32.00;2.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/1-dormitorio?unit_id=499919&codigo_referido=;409;Re-acondicionamiento
Arriendo Normal;SISD412;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;1D1B;;;Si;350000.00;83000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;94045;N;32.00;2.00;;0;OK;;2026-08-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/1-dormitorio?unit_id=499922&codigo_referido=;412;Lista para arrendar
Arriendo Normal;SISD424;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;1D1B;;;No;367200.00;82000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;94057;S;32.00;1.00;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/1-dormitorio?unit_id=499934&codigo_referido=;424;Re-acondicionamiento
Arriendo Normal;SISD827;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;2D2B;;;No;485000.00;115000.00;3;6;50.00;2;1;0;No;3;3.00;0;0;94160;S;45.00;2.00;;0;OK;;2026-08-21;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/2-dormitorios?unit_id=500037&codigo_referido=;827;Re-acondicionamiento
Arriendo Normal;SISD926;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;2D2B;;;Si;485000.00;114000.00;3;6;50.00;2;1;0;No;3;3.00;0;0;94184;S;45.00;1.00;;0;OK;;2025-10-22;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/2-dormitorios?unit_id=500061&codigo_referido=;926;Lista para arrendar
Arriendo Normal;SISD1012;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;1D1B;;;No;378000.00;83000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;94195;N;32.00;2.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/1-dormitorio?unit_id=500072&codigo_referido=;1012;Re-acondicionamiento
Arriendo Normal;SISD1027;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;2D2B;;;Si;490000.00;115000.00;3;6;50.00;2;1;0;No;3;3.00;0;0;94210;S;45.00;2.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/2-dormitorios?unit_id=500087&codigo_referido=;1027;Lista para arrendar
Arriendo Normal;SISD1123;San Isidro 543;Santiago;Edificio San Isidro 543;1;30;1D1B;;;No;357000.00;82000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;94231;S;32.00;1.00;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/edificio-san-isidro-543/3130/1-dormitorio?unit_id=500108&codigo_referido=;1123;Re-acondicionamiento
Arriendo Normal;NDVD203-A;Nueva de Valdés 657;Santiago;Nueva Valdés;1;30;2D2B;;;No;440000.00;123000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;76006;O;47.00;4.00;;0;NOK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/nueva-valdes/3138/2-dormitorios?unit_id=500377&codigo_referido=;203-A;Re-acondicionamiento
Arriendo Normal;NDVD215-A;Nueva de Valdés 657;Santiago;Nueva Valdés;1;30;1D1B;;;Si;345000.00;76000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;76017;P;30.00;1.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/nueva-valdes/3138/1-dormitorio?unit_id=500400&codigo_referido=;215-A;Lista para arrendar
Arriendo Normal;NDVD304-B;Nueva de Valdés 657;Santiago;Nueva Valdés;1;30;Estudio;;;No;313000.00;69000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;76120;S;29.00;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/nueva-valdes/3138/estudio?unit_id=500408&codigo_referido=;304-B;Re-acondicionamiento
Arriendo Normal;NDVD311-B;Nueva de Valdés 657;Santiago;Nueva Valdés;1;30;Estudio;;;Si;313000.00;69000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;76127;N;29.00;0.00;;0;NOK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/nueva-valdes/3138/estudio?unit_id=500422&codigo_referido=;311-B;Lista para arrendar
Arriendo Normal;NDVD315-A;Nueva de Valdés 657;Santiago;Nueva Valdés;1;30;1D1B;;;No;345000.00;76000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;76028;P;30.00;1.00;;0;NOK;No tomar, se usará de forma interna AR 29-01-25;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/nueva-valdes/3138/1-dormitorio?unit_id=500428&codigo_referido=;315-A;Re-acondicionamiento
Arriendo Normal;NDVD408-A;Nueva de Valdés 657;Santiago;Nueva Valdés;1;30;1D1B;;;No;348000.00;77000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;76034;N;30.00;2.00;;0;NOK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/nueva-valdes/3138/1-dormitorio?unit_id=500443&codigo_referido=;408-A;Re-acondicionamiento
Arriendo Normal;NDVD711-A;Nueva de Valdés 657;Santiago;Nueva Valdés;1;30;1D1B;;;No;350000.00;77000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;76073;S;30.00;2.00;;0;NOK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/nueva-valdes/3138/1-dormitorio?unit_id=500533&codigo_referido=;711-A;Re-acondicionamiento
Arriendo Normal;NDVD801-A;Nueva de Valdés 657;Santiago;Nueva Valdés;1;30;2D2B;;;Si;445000.00;121000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;75975;O;46.00;4.00;;0;NOK;NO TOMAR OP PARA CAMBIO - MVGV 07-03 (JH);;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/nueva-valdes/3138/2-dormitorios?unit_id=500541&codigo_referido=;801-A;Lista para arrendar
Arriendo Normal;NDVD801-B;Nueva de Valdés 657;Santiago;Nueva Valdés;1;30;2D1B;;;Si;440000.00;116000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;76180;P;47.00;2.00;;0;NOK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/nueva-valdes/3138/2-dormitorios?unit_id=500542&codigo_referido=;801-B;Lista para arrendar
Arriendo Normal;NDVD908-A;Nueva de Valdés 657;Santiago;Nueva Valdés;1;30;1D1B;;;No;350000.00;77000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;76098;N;30.00;2.00;;0;NOK;NO TOMAR EN ESPERA DE CAMBIO MVGV 26-09-2025 (DR);;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/santiago/nueva-valdes/3138/1-dormitorio?unit_id=500583&codigo_referido=;908-A;Re-acondicionamiento
Arriendo Especial;STGD214;San Diego 135;Santiago;Stage San Diego;1;30;1D1B;;;Si;393000.00;71000.00;3;12;50.00;1;1;0;No;3;3.00;1;0;110124;O;31.89;0.00;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/santiago/stage-san-diego/3173/1-dormitorio?unit_id=501325&codigo_referido=;214;Lista para arrendar
Arriendo Especial;STGD315;San Diego 135;Santiago;Stage San Diego;1;30;1D1B;;;Si;399000.00;73000.00;3;12;50.00;1;1;0;No;3;3.00;1;0;110112;O;30.07;5.50;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/santiago/stage-san-diego/3173/1-dormitorio?unit_id=501351&codigo_referido=;315;Lista para arrendar
Arriendo Normal;STGD620;San Diego 135;Santiago;Stage San Diego;1;30;1D1B;;;Si;400000.00;68000.00;3;12;50.00;1;1;0;No;3;3.00;1;0;110076;N;29.57;2.36;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/santiago/stage-san-diego/3173/1-dormitorio?unit_id=501431&codigo_referido=;620;Lista para arrendar
Arriendo Normal;STGD822;San Diego 135;Santiago;Stage San Diego;1;30;Estudio;;;No;325000.00;61000.00;3;12;50.00;1;1;0;No;3;3.00;1;0;110210;N;22.17;0.00;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/santiago/stage-san-diego/3173/estudio?unit_id=501483&codigo_referido=;822;Re-acondicionamiento
Arriendo Normal;RODD231;Guardia Marina Ernesto Riquelme 479;Santiago;Home Inclusive Manuel Rodriguez;1;30;2D1B;;;Si;478000.00;113000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;114630;P;40.47;5.53;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-manuel-rodriguez/3200/2-dormitorios?unit_id=503784&codigo_referido=;231;Lista para arrendar
Arriendo Normal;RODD232;Guardia Marina Ernesto Riquelme 479;Santiago;Home Inclusive Manuel Rodriguez;1;30;Estudio;;;Si;314000.00;79000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;114631;P;22.35;0.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-manuel-rodriguez/3200/estudio?unit_id=503785&codigo_referido=;232;Lista para arrendar
Arriendo Normal;RODD233;Guardia Marina Ernesto Riquelme 479;Santiago;Home Inclusive Manuel Rodriguez;1;30;Estudio;;;Si;312000.00;76000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;114632;P;21.51;0.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-manuel-rodriguez/3200/estudio?unit_id=503786&codigo_referido=;233;Lista para arrendar
Arriendo Normal;RODD337;Guardia Marina Ernesto Riquelme 479;Santiago;Home Inclusive Manuel Rodriguez;1;30;Estudio;;;Si;318000.00;82000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;114742;S;23.41;0.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-manuel-rodriguez/3200/estudio?unit_id=503828&codigo_referido=;337;Lista para arrendar
Arriendo Normal;RODD407;Guardia Marina Ernesto Riquelme 479;Santiago;Home Inclusive Manuel Rodriguez;1;30;2D2B;;;Si;497000.00;125000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;114644;P;47.81;2.38;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/home-inclusive-manuel-rodriguez/3200/2-dormitorios?unit_id=503835&codigo_referido=;407;Lista para arrendar
Arriendo Normal;SRRD409;Serrano 562;Santiago;Serrano Capital;1;60;1D1B;;;No;362000.00;74000.00;3;0;0.00;0;1;0;Si;3;3.00;0;0;110734;O;31.00;2.00;;0;OK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/santiago/serrano-capital/3201/1-dormitorio?unit_id=504744&codigo_referido=;409;Re-acondicionamiento
Arriendo Normal;SRRD526;Serrano 562;Santiago;Serrano Capital;1;60;1D1B;;;Si;363000.00;77000.00;3;0;0.00;0;1;0;Si;3;3.00;0;0;110777;P;32.00;2.00;;0;OK;;2026-05-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/serrano-capital/3201/1-dormitorio?unit_id=504787&codigo_referido=;526;Lista para arrendar
Arriendo Normal;SRRD717;Serrano 562;Santiago;Serrano Capital;1;60;1D1B;;;Si;360000.00;72000.00;3;0;0.00;0;1;0;Si;3;3.00;0;0;110820;S;29.00;4.00;;0;OK;;2026-08-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/serrano-capital/3201/1-dormitorio?unit_id=504830&codigo_referido=;717;Lista para arrendar
Arriendo Normal;SRRD917;Serrano 562;Santiago;Serrano Capital;1;60;1D1B;;;No;360000.00;72000.00;3;0;0.00;0;1;0;Si;3;3.00;0;0;110872;S;29.00;4.00;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/serrano-capital/3201/1-dormitorio?unit_id=504882&codigo_referido=;917;Re-acondicionamiento
Arriendo Normal;SRRD1107;Serrano 562;Santiago;Serrano Capital;1;60;1D1B;;;No;367000.00;74000.00;3;0;0.00;0;1;0;Si;3;3.00;0;0;110911;O;30.00;4.00;;0;OK;;2026-04-07;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/santiago/serrano-capital/3201/1-dormitorio?unit_id=504921&codigo_referido=;1107;Re-acondicionamiento
Arriendo Normal;SRRD1115;Serrano 562;Santiago;Serrano Capital;1;60;1D1B;;;Si;364000.00;74000.00;3;0;0.00;0;1;0;Si;3;3.00;0;0;110919;S;30.00;4.00;;0;OK;;2026-07-06;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/serrano-capital/3201/1-dormitorio?unit_id=504929&codigo_referido=;1115;Lista para arrendar
Arriendo Normal;MATD105;Manuel Antonio Tocornal 343;Santiago;MAT;1;30;1D1B;;;Si;355000.00;70000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;111204;N;30.61;4.83;;0;OK;;2026-05-28;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mat/3205/1-dormitorio?unit_id=505285&codigo_referido=;105;Lista para arrendar
Arriendo Normal;MATD207;Manuel Antonio Tocornal 343;Santiago;MAT;1;30;1D1B;;;Si;365000.00;70000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;111211;N;30.61;4.83;;0;OK;;2026-06-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mat/3205/1-dormitorio?unit_id=505292&codigo_referido=;207;Lista para arrendar
Arriendo Normal;MATD301;Manuel Antonio Tocornal 343;Santiago;MAT;1;30;2D1B;;;Si;445000.00;105000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;111219;S;39.92;2.41;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mat/3205/2-dormitorios?unit_id=505300&codigo_referido=;301;Lista para arrendar
Arriendo Normal;MATD306;Manuel Antonio Tocornal 343;Santiago;MAT;1;30;1D1B;;;Si;373000.00;70000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;111224;N;30.61;5.07;;0;NOK;;2026-08-15;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mat/3205/1-dormitorio?unit_id=505305&codigo_referido=;306;Lista para arrendar
Arriendo Normal;MATD501;Manuel Antonio Tocornal 343;Santiago;MAT;1;30;2D1B;;;Si;445000.00;105000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;111249;S;39.92;2.41;;0;OK;;2026-06-03;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mat/3205/2-dormitorios?unit_id=505330&codigo_referido=;501;Lista para arrendar
Arriendo Normal;MATD603;Manuel Antonio Tocornal 343;Santiago;MAT;1;30;1D1B;;;Si;365000.00;69000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;111266;S;30.44;4.43;;0;OK;;2026-06-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mat/3205/1-dormitorio?unit_id=505347&codigo_referido=;603;Lista para arrendar
Arriendo Normal;MATD615;Manuel Antonio Tocornal 343;Santiago;MAT;1;30;1D1B;;;Si;371000.00;73000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;111278;P;32.81;3.14;;0;NOK;;2026-08-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mat/3205/1-dormitorio?unit_id=505359&codigo_referido=;615;Lista para arrendar
Arriendo Normal;MATD709;Manuel Antonio Tocornal 343;Santiago;MAT;1;30;1D1B;;;Si;370000.00;70000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;111287;N;30.61;4.83;;0;OK;;2026-07-03;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mat/3205/1-dormitorio?unit_id=505368&codigo_referido=;709;Lista para arrendar
Arriendo Normal;MATD806;Manuel Antonio Tocornal 343;Santiago;MAT;1;30;1D1B;;;Si;375000.00;70000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;111299;N;30.61;5.07;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/mat/3205/1-dormitorio?unit_id=505380&codigo_referido=;806;Lista para arrendar
